study,source,dbase,Inst,hcp_variable,variable_label,variable_type,variable_options,nda_structure,nda_element,structure_label,element_label,element_description,element_values,inst_short,template,action_request,hcp_variable_upload,specialty_code,requested_python,version,form,hcpdchild,hcpdparent,hcpd18
HCPD,REDCap,hcpdchild hcpd18,,caffeine_s6yn,,,,drugscr01,caffeine_s1yn,,,,,,,,,1,,,,True,True,True
HCPD,REDCap,hcpdchild hcpd18,,caffeine_s6,,,,drugscr01,caffeine_s1,,,,,,,,,1,,,,True,True,True
HCPD,REDCap,hcpdchild hcpd18,,caffeine_s6pretype,,,,drugscr01,caffeine_s1pretype,,,,,,,,,1,,,,True,True,True
HCPD,REDCap,hcpdchild hcpd18,,caffeine_s6pretime,,,,drugscr01,caffeine_s1pretime,,,,,,,,,1,,,,True,True,True
HCPD,REDCap,hcpdchild hcpd18,,caffeine_s6preday,,,,drugscr01,caffeine_s1preday,,,,,,,,,1,,,,True,True,True
HCPD,REDCap,hcpdchild hcpd18,,caffeine_s6vsttype1,,,,drugscr01,caffeine_s1vsttype1,,,,,,,,,1,,,,True,True,True
HCPD,REDCap,hcpdchild hcpd18,,caffeine_s6vsttime1,,,,drugscr01,caffeine_s1vsttime1,,,,,,,,,1,,,,True,True,True
HCPD,REDCap,hcpdchild hcpd18,,caffeine_s6vsttype2,,,,drugscr01,caffeine_s1vsttype2,,,,,,,,,1,,,,True,True,True
HCPD,REDCap,hcpdchild hcpd18,,caffeine_s6vsttime2,,,,drugscr01,caffeine_s1vsttime2,,,,,,,,,1,,,,True,True,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_session,,,,drugscr01,nicotine_session,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s1yn,,,,drugscr01,nicotine_s1yn,,,,,,,,nicotine_s1yn,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s1,,,,drugscr01,nicotine_s1,,,,,,,,nicotine_s1,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s1pretype,,,,drugscr01,nicotine_s1pretype,,,,,,,,nicotine_s1pretype,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s1pretime,,,,drugscr01,nicotine_s1pretime,,,,,,,,nicotine_s1pretime,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s1preday,,,,drugscr01,nicotine_s1preday,,,,,,,,nicotine_s1preday,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s1vsttype1,,,,drugscr01,nicotine_s1vsttype1,,,,,,,,nicotine_s1vsttype1,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s1vsttime1,,,,drugscr01,nicotine_s1vsttime1,,,,,,,,nicotine_s1vsttime1,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s1vsttype2,,,,drugscr01,nicotine_s1vsttype2,,,,,,,,nicotine_s1vsttype2,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s1vsttime2,,,,drugscr01,nicotine_s1vsttime2,,,,,,,,nicotine_s1vsttime2,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s2yn,,,,drugscr01,nicotine_s1yn,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s2,,,,drugscr01,nicotine_s1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s2pretype,,,,drugscr01,nicotine_s1pretype,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s2pretime,,,,drugscr01,nicotine_s1pretime,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s2preday,,,,drugscr01,nicotine_s1preday,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s2vsttype1,,,,drugscr01,nicotine_s1vsttype1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s2vsttime1,,,,drugscr01,nicotine_s1vsttime1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s2vsttype2,,,,drugscr01,nicotine_s1vsttype2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s2vsttime2,,,,drugscr01,nicotine_s1vsttime2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s3yn,,,,drugscr01,nicotine_s1yn,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s3,,,,drugscr01,nicotine_s1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s3pretype,,,,drugscr01,nicotine_s1pretype,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s3pretime,,,,drugscr01,nicotine_s1pretime,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s3preday,,,,drugscr01,nicotine_s1preday,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s3vsttype1,,,,drugscr01,nicotine_s1vsttype1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s3vsttime1,,,,drugscr01,nicotine_s1vsttime1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s3vsttype2,,,,drugscr01,nicotine_s1vsttype2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s3vsttime2,,,,drugscr01,nicotine_s1vsttime2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s4yn,,,,drugscr01,nicotine_s1yn,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s4,,,,drugscr01,nicotine_s1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s4pretype,,,,drugscr01,nicotine_s1pretype,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s4pretime,,,,drugscr01,nicotine_s1pretime,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s4preday,,,,drugscr01,nicotine_s1preday,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s4vsttype1,,,,drugscr01,nicotine_s1vsttype1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s4vsttime1,,,,drugscr01,nicotine_s1vsttime1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s4vsttype2,,,,drugscr01,nicotine_s1vsttype2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s4vsttime2,,,,drugscr01,nicotine_s1vsttime2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s5yn,,,,drugscr01,nicotine_s1yn,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s5,,,,drugscr01,nicotine_s1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s5pretype,,,,drugscr01,nicotine_s1pretype,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s5pretime,,,,drugscr01,nicotine_s1pretime,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s5preday,,,,drugscr01,nicotine_s1preday,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s5vsttype1,,,,drugscr01,nicotine_s1vsttype1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s5vsttime1,,,,drugscr01,nicotine_s1vsttime1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s5vsttype2,,,,drugscr01,nicotine_s1vsttype2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s5vsttime2,,,,drugscr01,nicotine_s1vsttime2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s6yn,,,,drugscr01,nicotine_s1yn,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s6,,,,drugscr01,nicotine_s1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s6pretype,,,,drugscr01,nicotine_s1pretype,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s6pretime,,,,drugscr01,nicotine_s1pretime,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s6preday,,,,drugscr01,nicotine_s1preday,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s6vsttype1,,,,drugscr01,nicotine_s1vsttype1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s6vsttime1,,,,drugscr01,nicotine_s1vsttime1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s6vsttype2,,,,drugscr01,nicotine_s1vsttype2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nicotine_s6vsttime2,,,,drugscr01,nicotine_s1vsttime2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,alc,,,,drugscr01,alc,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,alc_breath1,,,,drugscr01,alc_breath1,,,,,,,,alc_breath1,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,alc_breath2,,,,drugscr01,alc_breath2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,alc_breath3,,,,drugscr01,alc_breath3,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,alc_breath4,,,,drugscr01,alc_breath4,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,alc_breath5,,,,drugscr01,alc_breath5,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,alc_breath6,,,,drugscr01,alc_breath6,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug,,,,drugscr01,drug,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug1_1,,,,drugscr01,drug1_1,,,,,,,,drug1_1,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug1_2,,,,drugscr01,drug1_2,,,,,,,,drug1_2,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug1_3,,,,drugscr01,drug1_3,,,,,,,,drug1_3,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug1_4,,,,drugscr01,drug1_4,,,,,,,,drug1_4,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug1_5,,,,drugscr01,drug1_5,,,,,,,,drug1_5,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug1_6,,,,drugscr01,drug1_6,,,,,,,,drug1_6,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug2_1,,,,drugscr01,drug1_1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug2_2,,,,drugscr01,drug1_2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug2_3,,,,drugscr01,drug1_3,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug2_4,,,,drugscr01,drug1_4,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug2_5,,,,drugscr01,drug1_5,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug2_6,,,,drugscr01,drug1_6,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug3_1,,,,drugscr01,drug1_1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug3_2,,,,drugscr01,drug1_2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug3_3,,,,drugscr01,drug1_3,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug3_4,,,,drugscr01,drug1_4,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug3_5,,,,drugscr01,drug1_5,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug3_6,,,,drugscr01,drug1_6,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug4_1,,,,drugscr01,drug1_1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug4_2,,,,drugscr01,drug1_2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug4_3,,,,drugscr01,drug1_3,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug4_4,,,,drugscr01,drug1_4,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug4_5,,,,drugscr01,drug1_5,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug4_6,,,,drugscr01,drug1_6,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug5_1,,,,drugscr01,drug1_1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug5_2,,,,drugscr01,drug1_2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug5_3,,,,drugscr01,drug1_3,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug5_4,,,,drugscr01,drug1_4,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug5_5,,,,drugscr01,drug1_5,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug5_6,,,,drugscr01,drug1_6,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug6_1,,,,drugscr01,drug1_1,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug6_2,,,,drugscr01,drug1_2,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug6_3,,,,drugscr01,drug1_3,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug6_4,,,,drugscr01,drug1_4,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug6_5,,,,drugscr01,drug1_5,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,drug6_6,,,,drugscr01,drug1_6,,,,,,,,,1,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen1_wkdy_y,,,,screentime01,screentime1_wkdy_y,,,,,,,,screen1_wkdy_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen2_wkdy_y,,,,screentime01,screentime2_wkdy_y,,,,,,,,screen2_wkdy_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen3_wkdy_y,,,,screentime01,screentime3_wkdy_y,,,,,,,,screen3_wkdy_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen4_wkdy_y,,,,screentime01,screentime4_wkdy_y,,,,,,,,screen4_wkdy_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen5_wkdy_y,,,,screentime01,screentime5_wkdy_y,,,,,,,,screen5_wkdy_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen6_wkdy_y,,,,screentime01,screentime6_wkdy_y,,,,,,,,screen6_wkdy_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen7_wknd_y,,,,screentime01,screentime7_wknd_y,,,,,,,,screen7_wknd_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen8_wknd_y,,,,screentime01,screentime8_wknd_y,,,,,,,,screen8_wknd_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen9_wknd_y,,,,screentime01,screentime9_wknd_y,,,,,,,,screen9_wknd_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen10_wknd_y,,,,screentime01,screentime10_wknd_y,,,,,,,,screen10_wknd_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen11_wknd_y,,,,screentime01,screentime11_wknd_y,,,,,,,,screen11_wknd_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen12_wknd_y,,,,screentime01,screentime12_wknd_y,,,,,,,,screen12_wknd_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen13_y,,,,screentime01,screentime13_y,,,,,,,,screen13_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,screen14_y,,,,screentime01,screentime14_y,,,,,,,,screen14_y,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa1,,,,srs02,parentreport_1,,,,,,,,srsa1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa2,,,,srs02,parentreport_2,,,,,,,,srsa2,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa3,,,,srs02,parentreport_3,,,,,,,,srsa3,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa4,,,,srs02,parentreport_4,,,,,,,,srsa4,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa5,,,,srs02,parentreport_5,,,,,,,,srsa5,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa6,,,,srs02,parentreport_6,,,,,,,,srsa6,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa7,,,,srs02,parentreport_7,,,,,,,,srsa7,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa8,,,,srs02,parentreport_8,,,,,,,,srsa8,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa9,,,,srs02,parentreport_9,,,,,,,,srsa9,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa10,,,,srs02,parentreport_10,,,,,,,,srsa10,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa11,,,,srs02,parentreport_11,,,,,,,,srsa11,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa12,,,,srs02,parentreport_12,,,,,,,,srsa12,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa13,,,,srs02,parentreport_13,,,,,,,,srsa13,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa14,,,,srs02,parentreport_14,,,,,,,,srsa14,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa15,,,,srs02,parentreport_15,,,,,,,,srsa15,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa16,,,,srs02,parentreport_16,,,,,,,,srsa16,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa17,,,,srs02,parentreport_17,,,,,,,,srsa17,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa18,,,,srs02,parentreport_18,,,,,,,,srsa18,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa19,,,,srs02,parentreport_19,,,,,,,,srsa19,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa20,,,,srs02,parentreport_20,,,,,,,,srsa20,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa21,,,,srs02,parentreport_21,,,,,,,,srsa21,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa22,,,,srs02,parentreport_22,,,,,,,,srsa22,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa23,,,,srs02,parentreport_23,,,,,,,,srsa23,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa24,,,,srs02,parentreport_24,,,,,,,,srsa24,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa25,,,,srs02,parentreport_25,,,,,,,,srsa25,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa26,,,,srs02,parentreport_26,,,,,,,,srsa26,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa27,,,,srs02,parentreport_27,,,,,,,,srsa27,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa28,,,,srs02,parentreport_28,,,,,,,,srsa28,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa29,,,,srs02,parentreport_29,,,,,,,,srsa29,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa30,,,,srs02,parentreport_30,,,,,,,,srsa30,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa31,,,,srs02,parentreport_31,,,,,,,,srsa31,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa32,,,,srs02,parentreport_32,,,,,,,,srsa32,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa33,,,,srs02,parentreport_33,,,,,,,,srsa33,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa34,,,,srs02,parentreport_34,,,,,,,,srsa34,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa35,,,,srs02,parentreport_35,,,,,,,,srsa35,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa36,,,,srs02,parentreport_36,,,,,,,,srsa36,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa37,,,,srs02,parentreport_37,,,,,,,,srsa37,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa38,,,,srs02,parentreport_38,,,,,,,,srsa38,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa39,,,,srs02,parentreport_39,,,,,,,,srsa39,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa40,,,,srs02,parentreport_40,,,,,,,,srsa40,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa41,,,,srs02,parentreport_41,,,,,,,,srsa41,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa42,,,,srs02,parentreport_42,,,,,,,,srsa42,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa43,,,,srs02,parentreport_43,,,,,,,,srsa43,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa44,,,,srs02,parentreport_44,,,,,,,,srsa44,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa45,,,,srs02,parentreport_45,,,,,,,,srsa45,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa46,,,,srs02,parentreport_46,,,,,,,,srsa46,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa47,,,,srs02,parentreport_47,,,,,,,,srsa47,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa48,,,,srs02,parentreport_48,,,,,,,,srsa48,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa49,,,,srs02,parentreport_49,,,,,,,,srsa49,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa50,,,,srs02,parentreport_50,,,,,,,,srsa50,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa51,,,,srs02,parentreport_51,,,,,,,,srsa51,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa52,,,,srs02,srsa52,,,,,,,,srsa52,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa53,,,,srs02,parentreport_53,,,,,,,,srsa53,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa54,,,,srs02,parentreport_54,,,,,,,,srsa54,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa55,,,,srs02,parentreport_55,,,,,,,,srsa55,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa56,,,,srs02,parentreport_56,,,,,,,,srsa56,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa57,,,,srs02,parentreport_57,,,,,,,,srsa57,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa58,,,,srs02,parentreport_58,,,,,,,,srsa58,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa59,,,,srs02,parentreport_59,,,,,,,,srsa59,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa60,,,,srs02,parentreport_60,,,,,,,,srsa60,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa61,,,,srs02,parentreport_61,,,,,,,,srsa61,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa62,,,,srs02,parentreport_62,,,,,,,,srsa62,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa63,,,,srs02,parentreport_63,,,,,,,,srsa63,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa64,,,,srs02,parentreport_64,,,,,,,,srsa64,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa65,,,,srs02,parentreport_65,,,,,,,,srsa65,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,srsa_total_raw,,,,srs02,female_rawscoreall,,,,,,,Please split total raw scores by sex. Females' scores can go in 'female_rawscoreall'. Males' scores can go in 'male_rawscoreall'.,female_rawscoreall,,"studydata['female_rawscoreall']=studydata.srsa_total_raw; studydata.loc[studydata.gender!='F','female_rawscoreall']=''",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,dummy18,,,,srs02,male_rawscoreall,,,,,,,Please split total raw scores by sex. Females' scores can go in 'female_rawscoreall'. Males' scores can go in 'male_rawscoreall'.,male_rawscoreall,,"studydata['male_rawscoreall']=studydata.srsa_total_raw; studydata.loc[studydata.gender!='M','male_rawscoreall']=''",,,,,
HCPD,REDCap,hcpdchild hcpd18,,srsa_total_tscore,,,,srs02,male_tscoreall,,,,,,,Please split total T-scores by sex. Males' scores can go in 'male_tscoreall'. Females' scores can go in 'female_tscoreall'.,male_tscoreall,,"studydata['male_tscoreall']=studydata.srsa_total_tscore; studydata.loc[studydata.gender!='M','male_tscoreall']=''",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,dummy19,,,,srs02,female_tscoreall,,,,,,,Please split total T-scores by sex. Males' scores can go in 'male_tscoreall'. Females' scores can go in 'female_tscoreall'.,female_tscoreall,,"studydata['female_tscoreall']=studydata.srsa_total_tscore; studydata.loc[studydata.gender!='F','female_tscoreall']=''",,,,,
HCPD,REDCap,hcpdchild hcpd18,,dummy_var1,,,,srs02,version_form,,,,,,,"Please use the 'version_form' column to specify a time range of the ""Self report, Past 6 months"" for each row of data.",version_form,,"studydata['version_form']='Self report, Past 6 months'",,,,,
HCPD,REDCap,hcpdchild hcpd18,,dummy_var2,,,,srs02,respond,,,,,,,"Please fill all cells with 999 for this column, unless the respondent is known.",respond,,studydata['respond']='3',,,,,
HCPD,REDCap,hcpdchild hcpd18,,dummy_var3,,,,srs02,respond_detail,,,,,,,"Please fill all cells with 999 for this column, unless the respondent is known.",respond_detail,,studydata['respond_detail']='999',,,,,
